iso3,year,cause,sex,all,a00,a01,a05,a10,a15,a20,a25,a30,a35,a40,a45,a50,a55,a60,a65,a70,a75,a80,a85,age,any_year_reason,unk
MEX,2009,720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,1400,1,2443,1743,267,73,53,58,48,46,41,19,18,12,9,11,9,14,8,6,6,2,0,0,0
MEX,2014,380,1,11916,812,288,57,44,73,141,183,298,398,500,564,592,722,661,681,807,1055,1262,2732,0,0,46
MEX,2001,1000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,612,1,45,0,0,0,0,1,1,0,0,0,4,2,5,7,6,6,6,4,2,1,0,0,0
MEX,2004,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,790,2,29673,4,5,7,21,40,75,99,159,278,561,1106,1907,2761,3835,4420,4471,4027,2939,2898,0,0,60
MEX,2007,350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,1542,1,136,1,6,6,11,8,19,15,10,15,6,12,4,6,7,6,2,0,1,0,0,0,1
MEX,2013,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2017,732,1,1650,0,9,5,0,1,2,2,9,21,49,97,167,225,238,223,203,191,131,77,0,0,0
MEX,2001,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,30,2,819,2,5,3,6,30,40,33,59,25,47,54,60,79,59,65,81,64,57,50,0,0,0
MEX,2006,1310,9,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,753,2,495,0,0,0,0,1,0,0,0,6,9,32,57,60,72,70,80,53,38,17,0,0,0
MEX,2017,640,1,3425,0,0,0,0,4,18,30,53,95,167,223,270,329,428,459,423,374,290,260,0,0,2
MEX,2009,180,1,173,4,17,6,4,5,6,5,13,6,9,9,16,20,12,11,12,6,5,7,0,0,0
MEX,2013,840,1,73,0,0,0,0,0,1,3,1,1,3,6,7,8,8,12,4,9,4,5,0,0,1
MEX,2000,390,2,6601,1449,318,53,37,51,58,56,54,71,72,69,103,141,164,237,343,495,585,2222,0,0,23
MEX,2009,580,1,323,5,5,4,1,5,2,5,6,6,7,5,9,9,11,21,26,28,49,119,0,0,0
MEX,2012,1240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,660,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MEX,2004,210,1,11,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,1,0,0,1,0,0,0
MEX,2002,1370,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,290,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,1010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,9005,2,3510,3,0,1,0,3,1,4,12,16,31,52,59,110,133,203,319,434,633,1493,0,0,3
MEX,2004,560,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEX,2009,744,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,840,2,45,0,0,0,0,0,0,3,0,3,3,6,6,8,6,3,1,3,2,1,0,0,0
MEX,1999,640,2,1282,0,0,0,1,1,3,19,18,45,46,69,102,108,128,144,155,151,120,170,0,0,2
MEX,2000,990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,1040,2,55385,152,50,42,62,123,157,264,349,472,807,1239,1598,2313,3257,4368,5971,7567,8823,17619,0,0,152
MEX,2000,1360,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2006,1200,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,570,1,1087,23,13,7,7,13,16,17,18,28,20,37,37,34,43,70,98,128,145,329,0,0,4
MEX,2017,1070,2,44054,0,0,0,0,31,75,104,177,266,456,691,1127,1661,2363,3046,3866,5102,6829,18246,0,0,14
MEX,2016,660,2,2157,0,0,0,1,0,1,8,10,17,41,79,141,210,251,277,323,317,256,225,0,0,0
MEX,2006,490,1,8868,8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,520,2,2526,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,500,2,2956,2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,850,1,933,29,43,33,34,65,109,105,91,84,71,50,42,43,24,23,31,22,14,16,0,0,4
MEX,2004,612,1,28,0,0,0,0,2,0,1,1,0,0,3,3,2,4,3,6,3,0,0,0,0,0
MEX,2005,660,1,1506,0,0,0,0,0,0,7,11,22,41,73,100,143,212,211,241,195,145,104,0,0,1
MEX,2007,930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,1250,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MEX,1999,920,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,1540,1,1824,16,165,75,91,235,222,157,129,115,112,102,81,78,63,56,39,24,15,20,0,0,29
MEX,2004,600,1,29682,39,252,301,316,407,399,455,532,625,803,1167,1558,2133,2908,3687,4153,3823,3170,2922,0,0,32
MEX,2013,612,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,1541,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEX,2007,930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,1050,2,799,0,1,2,7,5,10,21,30,35,56,61,78,75,103,98,81,71,37,27,0,0,1
MEX,2007,1430,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,1560,9,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
MEX,2005,1480,1,41324,778,972,622,989,3322,4762,4505,4201,3662,3169,2645,2256,1844,1584,1402,1163,978,853,980,0,0,637
MEX,2000,460,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1580,9,80,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,76
MEX,2004,1620,2,479,16,23,11,26,36,48,31,36,33,21,25,32,15,16,20,15,21,15,31,0,0,8
MEX,2014,741,1,1187,4,38,41,36,38,29,34,36,47,58,76,110,122,112,129,101,89,44,43,0,0,0
MEX,2012,480,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,230,1,14,0,0,0,0,0,0,1,0,1,0,2,1,1,2,2,0,2,1,1,0,0,0
MEX,2010,681,1,302,0,0,0,1,3,0,3,5,13,9,24,22,21,27,47,33,42,21,31,0,0,0
MEX,2000,780,2,1398,32,36,39,21,32,33,46,44,62,61,79,80,89,120,122,144,125,115,114,0,0,4
MEX,2013,40,2,115,5,0,0,0,1,1,4,3,5,9,11,12,7,9,7,13,7,9,12,0,0,0
MEX,2002,1150,9,26,2,0,0,0,0,0,1,0,1,2,0,2,0,1,1,1,4,0,2,0,0,9
MEX,2008,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,600,2,38605,32,183,206,248,257,297,420,726,1286,1955,2649,3389,3882,4169,4247,4142,4013,3301,3199,0,0,4
MEX,2012,1250,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,480,2,440,0,0,0,0,68,97,102,88,52,27,5,0,0,0,0,0,0,0,0,0,0,1
MEX,1999,1250,2,2118,6,5,10,18,47,62,65,82,79,63,77,75,97,104,148,162,205,211,592,0,0,10
MEX,2014,1185,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,170,1,208,36,10,10,8,7,7,14,14,10,9,8,10,13,15,12,10,7,4,4,0,0,0
MEX,1999,1470,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2006,1300,2,1287,4,6,5,25,54,83,74,87,85,69,90,69,71,65,55,58,80,101,204,0,0,2
MEX,1999,1150,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MEX,2002,40,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
MEX,2015,320,1,7,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
MEX,2005,290,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,1475,1,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,1250,1,1412,5,2,4,6,12,15,18,19,34,58,64,69,87,104,123,137,184,201,270,0,0,0
MEX,2011,370,1,2955,304,182,69,46,48,59,68,90,110,134,139,146,189,181,209,210,207,229,318,0,0,17
MEX,2011,280,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
MEX,2008,1170,2,6123,4,0,3,2,6,12,41,86,144,243,362,571,715,827,825,820,668,473,307,0,0,14
MEX,2008,470,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2006,1290,2,23,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,2,12,0,0,0
MEX,1998,900,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MEX,2003,380,9,11,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2
MEX,2008,1410,1,74,36,7,3,5,10,6,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0
MEX,2005,1220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,760,1,2120,19,107,153,125,235,138,91,91,104,80,83,92,108,113,115,117,140,100,108,0,0,1
MEX,2017,610,2,464,0,0,0,0,2,2,3,6,10,20,27,36,47,51,45,49,52,59,55,0,0,0
MEX,2005,1500,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MEX,2007,950,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEX,2014,1080,1,15650,67,18,16,30,55,76,96,140,219,302,480,734,964,1178,1453,1789,2228,2432,3351,0,0,22
MEX,2010,320,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,1280,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MEX,2013,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,741,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,9004,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,1100,1,8182,181,52,29,35,74,70,90,127,131,175,220,294,379,491,627,839,1019,1113,2212,0,0,24
MEX,2009,610,2,309,0,0,1,1,2,4,2,7,11,10,17,22,29,33,35,27,39,30,39,0,0,0
MEX,2008,450,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,753,1,491,0,0,0,0,0,0,0,1,4,17,33,58,56,71,64,82,55,31,19,0,0,0
MEX,2000,250,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2006,700,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,732,1,1548,2,6,7,4,2,7,2,10,27,62,101,137,201,239,190,200,160,110,81,0,0,0
MEX,2016,1370,1,48,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MEX,2006,590,2,176107,4042,1154,666,826,1098,1198,1485,2121,3007,4388,6705,8956,11503,14379,17085,19619,21719,21383,34507,0,0,266
MEX,2015,110,2,37,21,0,0,0,1,4,0,1,0,0,1,2,1,0,1,0,1,1,3,0,0,0
MEX,2017,480,2,527,0,0,0,2,68,123,125,95,73,31,7,2,1,0,0,0,0,0,0,0,0,0
MEX,2010,1270,1,125,1,1,0,0,0,0,0,1,0,1,2,1,0,4,5,6,16,35,52,0,0,0
MEX,2000,140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,490,1,9441,9441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,480,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,744,2,316,0,0,0,0,1,1,0,4,2,4,10,19,26,41,48,48,49,36,27,0,0,0
MEX,2010,780,2,2168,26,30,30,19,28,30,37,56,79,106,128,119,139,203,175,237,248,229,247,0,0,2
MEX,2016,20,2,6456,470,280,74,56,83,147,198,226,279,297,329,350,413,469,465,485,526,470,832,0,0,7
MEX,2009,960,2,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MEX,2015,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,630,2,2122,0,0,0,1,3,9,32,32,64,86,114,137,164,215,250,239,282,207,284,0,0,3
MEX,2011,1120,2,9840,18,4,2,1,1,8,10,6,17,41,55,129,227,397,638,1031,1481,1943,3824,0,0,7
MEX,1999,9000,1,1149,1,5,5,7,17,17,19,18,31,33,52,71,90,114,170,152,146,101,99,0,0,1
MEX,2013,330,2,7,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEX,2009,470,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,890,1,120,0,0,0,1,1,1,5,6,6,17,10,19,10,9,14,6,11,2,2,0,0,0
MEX,2003,1080,1,12604,82,18,19,23,42,59,72,123,145,276,390,525,682,923,1234,1609,1889,1893,2559,0,0,41
MEX,2000,1580,1,9447,47,61,66,152,833,1408,1438,1234,1048,778,651,432,375,264,195,135,110,39,54,0,0,127
MEX,2013,1184,2,1501,15,1,1,0,5,12,15,31,26,35,56,70,96,116,135,187,194,199,307,0,0,0
MEX,2005,1060,1,5328,1,0,3,8,19,36,33,49,70,105,138,208,323,405,501,635,723,822,1236,0,0,13
MEX,2003,950,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,860,2,180,0,0,0,0,1,3,5,8,8,11,18,23,18,25,18,14,10,13,4,0,0,1
MEX,1999,210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,860,1,3535,0,0,0,0,13,35,94,188,294,399,416,475,401,345,284,207,176,108,88,0,0,12
MEX,2015,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,880,1,647,0,0,0,0,0,0,1,0,2,2,3,10,16,25,57,94,127,128,182,0,0,0
MEX,2004,130,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEX,2007,1020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2009,1070,2,27153,0,0,0,0,30,51,81,111,195,292,508,747,1109,1567,2073,2916,3723,4240,9475,0,0,35
MEX,2008,640,2,1944,0,1,0,0,5,5,25,41,55,68,115,155,155,198,215,234,255,209,204,0,0,4
MEX,2001,1060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,640,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MEX,2005,940,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,110,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
MEX,2014,1210,2,6441,51,17,19,40,87,146,120,110,148,190,264,395,470,483,552,631,667,738,1309,0,0,4
MEX,2002,1470,1,34,0,1,0,0,0,1,2,4,2,1,5,4,3,2,3,3,1,1,1,0,0,0
MEX,2014,410,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2006,680,1,666,0,0,0,0,3,3,9,10,17,18,42,41,49,51,63,71,82,82,124,0,0,1
MEX,1998,660,2,1381,0,0,0,0,0,3,7,5,14,33,56,116,126,176,181,192,204,132,134,0,0,2
MEX,2010,910,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2017,1080,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEX,2003,1210,1,5534,50,35,33,73,117,138,147,155,145,162,217,257,346,420,480,609,655,567,915,0,0,13
MEX,2009,9000,2,1784,1,3,8,9,19,17,20,38,53,73,126,160,173,166,209,194,209,150,155,0,0,1
MEX,2008,1620,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2005,1010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1300,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2000,320,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2006,520,2,2517,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,790,2,52759,1,2,2,22,51,100,175,252,487,1024,1785,3323,4817,6159,6809,7064,6927,6325,7421,0,0,13
MEX,2017,760,2,2113,21,75,110,162,150,124,80,92,92,113,105,115,138,143,117,144,139,98,95,0,0,0
MEX,2013,190,2,436,0,0,0,0,0,1,1,4,5,15,14,36,72,69,77,60,47,22,13,0,0,0
MEX,2016,180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,580,1,600,27,31,14,8,5,13,7,8,10,14,19,19,24,33,41,45,59,67,151,0,0,5
MEX,2016,731,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2017,1410,1,67,31,6,3,1,9,6,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0
MEX,2010,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,1540,1,2090,10,198,83,136,288,241,184,154,148,118,118,90,70,68,51,40,25,13,13,0,0,42
MEX,2014,752,2,1128,2,7,15,6,13,20,17,26,41,47,53,79,100,100,136,150,116,109,91,0,0,0
MEX,2007,290,1,13,0,0,0,1,2,6,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEX,2009,752,1,1214,0,13,14,21,35,40,40,39,45,55,73,97,93,106,113,141,126,93,70,0,0,0
MEX,2008,9000,1,1538,3,6,5,5,11,24,24,34,44,40,59,84,118,147,185,250,215,148,133,0,0,3
MEX,2000,1260,2,640,0,0,0,0,2,9,3,5,19,19,28,37,40,50,64,81,73,57,151,0,0,2
MEX,2002,1480,2,10790,779,736,379,448,886,811,678,583,511,475,443,412,362,390,409,423,412,534,1017,0,0,102
MEX,2017,1450,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MEX,2008,9008,1,83,0,0,1,0,3,7,17,9,15,5,4,4,3,1,0,3,2,5,2,0,0,2
MEX,2005,30,2,922,2,9,1,7,13,30,48,60,38,64,67,62,82,77,90,92,75,51,52,0,0,2
MEX,2015,9000,2,1804,3,6,2,6,10,14,17,37,46,74,119,135,178,202,212,182,198,169,191,0,0,3
MEX,1999,613,1,184,0,0,1,1,0,0,2,1,1,3,6,8,23,23,30,24,26,17,18,0,0,0
MEX,2009,1450,1,6,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0
MEX,2000,590,9,48,35,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,1,1,1,0,0,4
MEX,2003,690,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1999,1260,1,259,0,0,0,1,1,1,1,1,1,2,5,8,14,19,21,29,41,31,83,0,0,0
MEX,1998,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,640,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,590,1,182016,4677,1382,796,934,1371,1682,2321,3393,4626,6560,8720,11008,13395,16254,18780,21147,20540,19625,24230,0,0,575
MEX,2016,210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,1370,1,53,48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2007,870,1,871,4,4,0,2,1,1,2,10,8,11,16,17,24,41,46,90,113,203,274,0,0,4
MEX,2008,190,1,238,1,0,0,0,0,3,8,7,11,27,36,36,27,24,25,13,12,4,3,0,0,1
MEX,2012,9004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2008,160,1,15,0,0,0,0,0,0,2,0,1,0,1,2,3,1,2,2,1,0,0,0,0,0
MEX,1999,660,1,1208,0,0,1,1,0,2,6,13,15,32,51,90,134,163,192,175,168,91,74,0,0,0
MEX,2010,1541,2,233,4,19,10,14,30,20,24,21,16,15,16,5,10,12,3,5,2,1,4,0,0,2
MEX,2005,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2002,350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2011,1150,2,20173,192,75,46,51,104,130,147,241,361,547,795,1131,1512,1872,2161,2456,2536,2401,3397,0,0,18
MEX,2008,530,1,5410,277,130,38,32,61,49,77,63,100,108,119,121,158,199,267,386,578,754,1860,0,0,33
MEX,2014,9005,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2003,1250,1,893,5,4,3,5,14,13,16,22,16,29,27,35,51,53,81,104,109,111,193,0,0,2
MEX,2007,830,1,6,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
MEX,2010,1185,1,1089,3,3,0,4,8,35,44,64,90,97,110,100,87,79,93,79,76,61,52,0,0,4
MEX,2013,530,1,5242,221,105,46,31,41,45,37,62,66,97,112,129,149,192,245,367,567,760,1953,0,0,17
MEX,2001,450,2,467,0,0,0,5,55,83,97,102,84,38,3,0,0,0,0,0,0,0,0,0,0,0
MEX,2013,1140,1,4112,263,86,14,20,40,65,50,85,90,124,136,216,221,279,365,379,477,491,699,0,0,12
MEX,2011,700,2,3848,0,0,0,1,1,14,65,105,228,319,419,437,414,376,361,323,305,254,225,0,0,1
MEX,2000,330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2012,1480,9,284,1,0,0,0,1,2,3,3,5,1,2,1,3,0,2,1,0,0,2,0,0,257
MEX,2001,1380,1,62,11,3,3,3,14,9,7,1,1,0,1,4,1,1,2,0,0,0,1,0,0,0
MEX,1999,1290,1,26,0,0,0,0,1,0,1,0,1,0,0,0,3,1,2,7,4,2,4,0,0,0
MEX,2011,120,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2004,1370,1,59,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MEX,2000,1240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2001,880,2,258,0,0,0,1,0,0,0,1,0,0,1,2,6,15,15,34,54,52,77,0,0,0
MEX,2000,830,2,6,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0
MEX,2003,1550,9,21,5,0,0,1,1,1,0,0,2,1,1,0,2,0,1,1,0,0,1,0,0,4
MEX,2005,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2016,1040,2,82022,127,43,49,60,150,243,321,406,603,1093,1593,2257,3219,4464,5815,7774,10224,12942,30608,0,0,31
MEX,2003,1475,2,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2014,1280,1,80,0,0,0,0,0,0,1,4,0,5,2,5,13,11,14,11,4,1,9,0,0,0
MEX,2012,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,1998,732,2,462,2,6,5,4,1,3,5,7,8,15,27,33,44,48,82,66,52,20,33,0,0,1
MEX,2016,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,2015,980,2,15,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,3,0,2,3,0,0,0
MEX,2005,1470,2,21,0,0,0,1,1,0,4,0,1,0,2,2,1,0,1,1,4,1,2,0,0,0
MEX,2017,1620,2,846,53,27,15,35,56,78,72,65,56,52,44,43,38,44,32,35,26,22,28,0,0,25
MEX,2016,410,1,15,0,1,0,0,0,1,3,0,0,1,4,0,2,1,1,0,0,0,1,0,0,0
MEX,2017,1542,2,208,3,7,10,3,7,14,17,14,16,22,8,12,16,22,8,6,7,6,10,0,0,0
MEX,2003,9001,1,4268,43,14,12,14,22,21,24,46,36,61,74,114,160,220,299,419,549,642,1477,0,0,21
MEX,2004,880,2,374,0,0,0,0,2,0,1,2,1,1,4,1,9,8,18,47,68,95,116,0,0,1
MEX,2010,1270,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
